,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
644235,STAR,0.0003301496,21.23986,21.44048,17.04528,24.44336,20.44783,19.08862,19.20519,19.21038,19.21162,2.970035,1.6959,1.691276,1.23015,1.389399
1078732,GALAXY,0.1088421,93.80685,123.5823,7.433362,25.45175,19.97525,18.02812,17.09458,16.66574,16.32021,5.94066,5.041133,4.438838,4.321789,4.638496
449534,STAR,-8.262784e-05,13.94082,26.13709,0.3413051,1.408931,25.05694,23.25317,20.68246,20.54045,18.77794,2.97001,0.5960461,1.643374,0.5986977,1.40414
8612,QSO,3.831635,7.43151,8.496939,0.7104454,1.220896,25.05904,21.65553,20.20403,20.08899,19.89893,2.969711,1.07881,1.156508,1.086338,1.134055
157941,QSO,1.696184,3.724165,3.72677,2.557624,2.944067,21.72551,21.84929,21.8407,21.49398,21.37951,1.639084,2.093253,1.567066,1.831335,1.211484
1135406,GALAXY,0.04454504,15.84104,19.43503,3.281436,6.767766,20.51792,19.06338,18.45512,18.10193,17.862,11.3057,5.309321,5.607669,5.316481,5.385543
912594,GALAXY,0.3521302,17.98785,25.97314,0.420871,1.997288,24.22925,21.22513,19.28526,18.61041,18.20686,0.4593423,2.631674,3.479562,2.862882,2.385419
80827,QSO,2.95194,4.83174,4.425622,2.346817,4.017984,22.68543,21.55061,21.23573,21.31216,21.16079,3.567736,2.892786,1.569538,1.653196,1.444814
24797,QSO,2.820629,13.81267,14.75774,4.535368,9.535165,21.17288,20.05731,19.81738,19.73524,19.86306,1.566959,1.241955,1.12923,0.9664949,2.368436
10182,QSO,1.166963,10.87205,20.42895,2.622013,1.742709,22.82178,23.31537,21.64559,20.27209,19.73279,7.359988,2.969728,2.582196,4.704315,4.257837
1149895,GALAXY,0.06119129,48.82983,59.03592,8.006105,19.10946,18.65042,17.38586,16.86277,16.54745,16.3736,9.918254,8.743964,8.806159,7.722605,8.332343
72173,QSO,2.347597,4.830025,5.570899,2.680035,4.727402,22.20206,20.91454,20.58435,20.64782,20.36397,2.443588,1.612878,1.440498,1.274675,1.351525
957430,GALAXY,0.1069201,108.2244,145.0663,8.93726,27.79675,20.00853,18.13826,17.13753,16.67225,16.32767,3.314988,3.379468,3.307369,3.39077,3.357758
1248987,GALAXY,0.5205905,10.64531,17.55261,0.3816881,1.092906,23.65954,21.00952,19.58302,18.63976,18.19949,2.970315,2.969246,4.335307,2.777832,3.096023
950707,GALAXY,0.5415647,9.680414,14.78708,-0.13119,0.6275394,22.99743,22.19131,20.498,19.56942,19.36216,11.30856,2.970526,2.084509,2.552707,2.585168
847851,STAR,-0.0001927942,8.037969,9.115775,1.321492,4.051509,23.91607,20.97087,20.50551,20.3034,20.24841,2.969534,1.232103,1.143694,1.109277,3.287449
392260,QSO,1.840446,5.394552,5.793069,2.815149,3.444395,21.31923,21.332,21.18049,20.88925,20.68027,1.299305,1.132149,1.297137,3.000363,2.125168
228049,QSO,1.496677,2.656148,2.741312,2.890078,2.531987,22.04968,21.87627,21.7424,21.6257,21.23217,1.407454,1.436223,2.439461,0.7653112,1.090768
740975,STAR,-0.000846762,8.406314,9.814112,1.918651,4.233114,21.79792,21.02099,20.43484,20.24415,20.17252,2.717444,1.861713,1.508219,1.510428,1.830225
851786,STAR,3.232656e-05,191.7636,315.2826,3.008136,18.09893,21.82125,19.77171,17.84152,16.75864,16.16756,27.92287,1.231616,1.112895,0.9973183,0.9625146
274989,QSO,1.993118,7.466869,10.31525,6.772433,5.531064,20.77657,20.44205,20.2543,20.03229,19.77213,1.277866,1.519772,3.399199,2.472343,6.398309
99545,QSO,1.455356,0.9908667,0.821144,0.4204291,0.3977187,21.85715,22.03062,21.82604,21.63858,22.84906,3.809575,1.739369,2.970574,0.9732078,2.969995
96057,QSO,1.278304,2.892202,2.789257,2.717845,2.531175,21.64872,21.75965,21.43937,21.3211,20.9547,3.455886,1.497354,1.438477,1.263576,1.633569
57330,QSO,3.967269,1.937542,1.054032,-0.02386708,0.4447744,25.80335,22.69686,21.44365,21.4456,21.62815,2.9696,1.417319,1.421818,1.161543,1.93849
831187,STAR,-0.00023512,148.3422,160.141,36.6567,75.4515,19.04651,17.80899,17.3124,17.10523,17.07199,1.438601,1.356864,1.290382,1.284195,1.310326
774819,STAR,-0.0005036368,190.5273,201.6634,30.13361,93.59837,18.94055,17.56182,17.02509,16.85054,16.76063,1.723631,1.706844,1.416916,1.469752,1.56283
1075923,GALAXY,0.1176414,96.07123,125.0285,6.620093,23.83908,20.26316,18.25199,17.28336,16.86812,16.53595,4.615861,5.911219,4.877621,4.085432,3.555451
1265481,GALAXY,0.543861,8.797047,14.42345,0.1140706,0.7141033,23.95297,22.61943,20.85147,19.80396,19.28804,2.969854,1.375555,2.049224,1.901319,4.246566
179536,QSO,2.180996,13.09397,15.14092,10.36494,12.82006,19.88382,19.49276,19.46883,19.45718,19.24484,1.976257,1.396556,1.419466,1.322115,3.214679
9801,QSO,2.304026,8.249877,10.33517,2.366492,4.504271,22.06826,21.10601,20.6849,20.29932,19.8948,1.432383,1.414773,1.469237,1.222425,1.398365
1025225,GALAXY,0.5347894,10.38685,16.83331,-0.09286642,0.6958978,23.62244,21.97334,20.24885,19.20225,18.70314,0.5477047,11.30545,4.102086,2.842003,3.330483
342714,QSO,3.276408,7.117544,6.873973,0.4823305,4.076608,24.42154,21.41864,20.90487,20.88163,21.16417,4.58377,1.767123,1.137364,1.123579,1.001799
981605,GALAXY,0.4018544,11.85519,18.08398,0.2202839,1.202959,22.97925,21.46026,19.4921,18.87088,18.40261,2.969435,2.969743,3.975032,3.376965,3.35045
639308,STAR,0.0001427658,151.0278,161.8286,36.68067,83.07393,19.00685,17.69735,17.20354,17.01615,16.94551,1.535425,1.448691,1.353869,1.264722,1.456281
1132201,GALAXY,0.09770171,28.60734,30.67498,5.29602,12.31797,19.62712,18.40337,17.83517,17.48286,17.40114,4.804346,4.67013,4.799202,4.763617,4.093161
493178,STAR,-0.0002176425,292.9629,323.0506,38.42852,111.5648,18.90021,17.39148,16.69512,16.41374,16.26619,1.334496,1.222594,1.109415,1.073903,1.090666
425367,QSO,2.26542,7.895432,10.66382,5.028111,8.71909,20.7416,20.15856,20.34125,20.21976,20.02539,1.490181,1.479999,1.05468,0.9561397,1.046421
835185,STAR,0.0002054602,4.258804,4.446044,1.833571,3.125087,21.70108,21.31717,20.93421,20.87863,21.00851,1.223398,1.392138,1.340594,1.559466,1.479627
673488,STAR,-7.472808e-05,325.6934,328.6152,173.404,253.989,17.45698,16.46369,16.26276,16.2089,16.2129,1.296248,1.201171,1.147763,0.9888033,0.9664422
803320,STAR,-0.0002954426,20.50307,64.45081,-0.1876359,0.5001051,24.91725,22.72303,21.01886,18.86074,17.74411,2.970174,1.765739,1.924012,1.600513,1.444737
1202699,GALAXY,0.2506397,20.82517,29.37278,0.7388095,3.031698,22.31613,20.74063,19.29688,18.72471,18.43993,1.412807,2.547706,2.10117,1.912796,2.399784
849879,STAR,0.002180087,1.747836,1.138013,2.214572,2.357926,22.02522,21.35916,21.33533,21.40472,21.05048,1.647798,1.264775,1.061291,2.821578,2.005165
413138,QSO,2.155718,2.994575,4.04461,2.818143,2.767036,22.19118,21.41456,21.49436,21.36141,20.99769,2.9701,1.435908,1.352634,1.469623,6.624617
534337,STAR,3.929417e-05,5.365816,4.87191,2.28335,4.317561,22.14407,20.97338,20.86144,20.75044,20.559,1.411711,1.644255,1.442273,1.291356,1.438641
1006749,GALAXY,0.08148757,135.3132,179.8289,9.317283,35.90358,18.94276,17.08379,16.11143,15.67492,15.31735,8.525604,8.703463,8.863113,8.601434,8.118747
1071269,GALAXY,0.185884,10.16098,10.48096,1.287896,4.346621,21.4089,20.33693,19.74431,19.39177,19.32313,2.248795,2.565666,2.596996,2.640053,2.979639
13962,QSO,1.631638,22.64711,21.90747,8.122309,15.11207,19.62916,19.26924,19.17483,18.93555,19.06731,1.47768,1.449395,1.28779,1.117856,7.324409
964320,GALAXY,0.7902969,3.388063,6.962043,-0.07678347,0.1656593,23.49922,25.41617,21.93892,20.76491,19.8756,1.061009,2.97077,2.370762,12.13555,4.989913
306846,QSO,0.8540993,8.838348,10.60216,6.171001,7.600629,20.76293,20.5131,20.37676,20.28833,20.05921,3.8037,1.370037,1.560234,1.226058,1.433939
1316148,GALAXY,0.2719202,25.99847,37.2123,0.4438346,3.198992,22.40628,19.97291,18.4754,17.88217,17.48024,11.30493,2.969941,5.45292,4.138706,3.364633
384690,QSO,2.180247,1.577591,2.036147,1.091451,1.307727,22.53173,21.7867,21.76596,21.49469,21.74195,1.213802,2.630137,1.443188,2.551191,0.8076801
1012825,GALAXY,0.3381375,20.68427,27.6423,0.5499742,2.284187,25.09683,20.33087,18.53928,18.00785,17.51777,2.969629,2.969958,6.418314,4.776084,4.415367
638543,STAR,-7.296987e-05,27.47045,28.92862,6.912383,15.2539,20.72044,19.48882,19.05165,18.87609,18.82091,1.549697,1.308525,1.16599,1.114747,1.073779
16500,QSO,1.348742,49.45309,51.56404,34.5548,36.69197,18.79128,18.57921,18.3599,18.26077,18.18015,8.032018,1.459807,1.370831,1.229447,1.315796
285062,QSO,1.205422,18.78862,15.51154,14.54033,15.27821,19.5542,19.59978,19.34011,19.41777,19.57675,1.679823,1.570061,1.334993,1.260459,2.127941
756323,STAR,-0.0001331762,95.36725,158.8854,0.8679937,8.013657,23.08162,20.16349,18.68591,17.55078,16.9109,27.92108,1.103936,1.035368,0.9272115,0.9974772
630422,STAR,-7.391543e-05,19.94818,27.64291,0.4750436,3.421623,23.67861,21.31367,19.9733,19.32989,19.0771,4.584751,1.238135,1.132617,1.117889,3.917217
942531,GALAXY,0.7212643,6.826764,9.100124,1.184717,1.581947,21.75923,20.86357,20.21485,19.33974,18.97201,4.276004,2.24154,2.270037,2.780093,2.017504
677680,STAR,-3.976324e-06,64.13412,68.18346,14.17046,31.63126,19.89753,18.64256,18.15221,17.94618,17.87263,1.983043,1.655391,1.590012,1.469917,1.594108
1231075,GALAXY,0.3023845,25.49702,35.02673,0.7885405,3.526021,22.36244,20.2939,18.68943,18.09145,17.76749,2.263363,3.725659,3.843282,3.944335,2.958448
619535,STAR,-9.8369e-06,175.7932,200.3493,10.7672,54.70275,20.24819,18.13788,17.22895,16.90053,16.71627,1.952294,2.157401,1.634969,1.30995,1.796822
52242,QSO,0.6007847,2.576437,3.376752,0.8720134,1.14651,22.14281,21.48507,21.33505,20.82038,20.38448,1.480446,1.641209,1.740313,1.691174,18.02164
482438,STAR,-0.0001179653,123.0703,127.7573,33.77763,69.36295,18.89754,17.83976,17.4053,17.25103,17.21657,9.153114,1.649191,1.395821,1.328098,1.420763
442952,STAR,-0.0001114766,301.8651,302.8306,95.50718,186.1923,17.80414,16.79669,16.44055,16.31917,16.25684,1.383263,1.403661,1.267441,1.269751,1.288429
709015,STAR,0.0001828616,415.4332,398.9208,188.0015,312.7819,17.14291,16.23156,15.9511,15.8412,15.82881,1.854339,1.480034,1.347975,1.306976,1.236566
721098,STAR,-0.0004267896,27.5927,34.37899,1.301231,8.810232,22.64153,20.26392,19.41411,19.11687,18.90526,0.6090108,1.080835,1.008422,0.8290714,1.037409
1211237,GALAXY,0.4743705,9.583184,15.95061,0.2781288,0.765092,25.26145,22.23395,20.4957,19.50969,19.15887,2.969994,2.96935,2.367954,2.403264,4.200151
952469,GALAXY,0.3076472,28.26116,44.1842,0.4580425,2.618236,22.33149,20.64392,18.79482,18.1239,17.6005,1.206992,2.972846,4.104818,3.49035,2.701241
296130,QSO,1.420107,0.6663744,0.8014899,0.6944144,0.3028575,21.54364,21.8775,21.57565,21.46635,21.70635,3.674672,1.486046,0.9114353,1.578032,1.712398
679963,STAR,-0.0003534857,156.9101,163.2665,52.82509,91.60229,18.60022,17.58136,17.1699,16.96915,16.89811,2.276955,1.830853,1.780908,1.488693,1.427452
599363,STAR,0.0002316937,12.21793,11.56138,5.261137,8.404273,20.96948,20.12365,19.85086,19.72835,19.68137,1.462027,1.25692,1.272161,1.084964,3.947834
1120405,GALAXY,0.0626286,133.8729,169.4602,15.05209,33.52625,19.14937,17.50711,16.64319,16.15157,15.83839,6.126318,5.3126,5.037897,4.765279,4.485798
371849,QSO,1.253181,71.25402,66.60521,41.433,49.88284,18.0311,18.02196,17.7905,17.76985,17.85329,1.87898,1.405375,1.257937,1.10829,1.363908
535149,STAR,-0.0002363227,282.7054,306.4906,61.35712,138.3585,18.25126,17.1338,16.63073,16.41925,16.35041,1.307797,1.427291,1.07259,1.0211,1.083241
1284154,GALAXY,0.1447059,39.65693,48.8232,6.74381,13.48348,19.31266,18.28381,17.6447,17.28023,17.07325,5.388931,5.277487,5.344149,4.987554,4.93012
23641,QSO,1.975506,5.397524,6.596042,5.168818,4.601066,21.29481,21.00106,20.86745,20.64128,20.69581,1.394023,1.278231,1.207986,1.129013,3.071072
171161,QSO,0.3501422,12.1606,17.73282,4.396282,4.801056,20.7212,20.48826,19.90339,19.71926,19.31359,1.151996,1.162912,1.102062,1.16015,1.120466
229122,QSO,2.439352,5.836168,7.084578,3.848808,5.582226,22.38908,21.57782,21.36551,21.24355,20.96207,2.969804,1.165982,1.121759,1.163892,1.045769
582682,STAR,0.0001125297,5.283827,5.364036,2.929007,5.75882,21.50739,20.7335,20.66249,20.85154,20.6729,2.558262,5.117015,1.799487,1.363146,1.743501
1051976,GALAXY,0.04739516,45.68102,50.69534,15.29067,28.18176,18.30478,17.32655,17.09908,16.88353,16.82911,5.567216,6.35714,6.523447,6.700202,6.502544
403534,QSO,2.378373,5.644287,6.384963,3.107069,4.918576,21.60249,20.98324,20.86599,20.88278,20.48833,1.123764,1.158101,1.084182,0.9013502,0.9704683
219288,QSO,0.7723054,5.85385,7.685671,4.286911,5.376905,20.95831,20.57703,20.49432,20.44796,20.06108,3.375476,1.374427,1.325286,1.081184,1.191128
1156904,GALAXY,0.1324278,38.44189,51.1445,2.401478,9.075156,20.08139,18.45653,17.52703,17.11454,16.71215,2.969384,6.583113,6.312274,6.484166,6.757614
1304289,GALAXY,0.06784611,95.40143,107.8908,17.9815,39.10888,18.02411,16.99189,16.52867,16.17698,16.01538,6.09639,5.996711,5.449555,5.255741,5.368376
922994,GALAXY,0.3868618,12.27048,18.43448,0.5618997,1.683339,22.90288,21.30346,19.97951,19.40848,19.05705,7.359393,3.70063,2.321667,2.187686,2.701993
6050,QSO,0.7603402,4.188704,5.513259,3.365496,3.883989,21.11486,20.69758,20.63844,20.54015,20.27976,1.662858,1.485492,1.223626,1.402367,1.397122
938583,GALAXY,0.4845995,4.597814,8.150354,-0.09437578,0.2635405,22.5368,21.94571,19.89993,18.99583,18.43098,1.139662,2.969797,18.01801,4.904078,2.827286
1097797,GALAXY,0.5286789,9.783291,15.85203,0.2763746,0.9807238,22.97675,22.03469,20.62436,19.6795,19.3102,7.359825,2.970201,2.548802,4.236536,2.815049
134151,QSO,1.543849,7.715718,7.53285,3.445822,4.606778,21.69485,20.97624,20.63731,20.17351,20.42546,1.769049,2.208007,1.858626,1.48149,1.445083
391848,QSO,2.313016,13.01956,16.6863,6.106366,10.15346,20.52892,19.72802,19.66099,19.50206,19.26847,1.463462,1.387091,1.1405,1.115796,1.096215
696020,STAR,-0.0001217827,5.432695,5.572506,1.092253,2.979575,23.33204,21.38021,21.20541,21.43808,20.66639,0.6081165,1.243284,0.6088463,0.6125563,0.6032017
978247,GALAXY,0.05630213,98.49358,119.1572,15.17151,35.17625,17.30744,16.05289,15.48974,15.15733,14.92138,11.92426,11.83196,11.06163,10.74065,10.57038
936203,GALAXY,0.5357158,10.42436,16.30768,-0.04654395,0.7270736,25.98892,21.84344,20.20488,19.26974,18.75176,0.5434727,2.97027,3.733726,2.527391,2.53246
1050460,GALAXY,0.7032328,3.586192,5.2583,0.4060655,0.8555291,23.09162,22.24051,21.70618,21.01252,20.40934,4.585919,2.970283,1.620263,1.560782,1.466318
32322,QSO,0.3908626,8.669697,12.17083,2.336127,2.739714,21.06558,20.78307,20.31376,20.00973,19.74915,1.709236,1.697283,1.390933,1.564607,1.528638
678403,STAR,-0.0002598273,65.46143,65.48751,24.92185,43.26952,19.37621,18.38833,18.06904,17.96878,17.96648,1.330346,1.346357,1.197365,1.231305,1.097941
300131,QSO,2.535835,2.006243,2.86673,1.425756,1.67496,22.46408,21.87043,21.78195,21.86487,21.15535,1.657645,1.042692,0.9957486,0.7522627,1.026602
115353,QSO,2.108967,4.158014,5.48842,6.020357,4.028924,21.40653,21.21618,21.27458,21.14881,20.69257,2.852572,1.458765,1.268567,1.4262,1.556065
177993,QSO,1.107871,2.410662,2.547901,2.075643,2.128929,21.95837,22.01881,21.34125,21.43809,20.9633,4.193987,1.247364,1.43155,0.7324554,1.076926
763746,STAR,-0.0002990515,183.0636,195.9845,36.43893,85.32513,18.8437,17.59415,17.09234,16.83886,16.7229,1.22785,1.152136,1.025824,0.9681424,1.036592
92510,QSO,2.453479,1.105866,1.657111,0.6192357,1.109764,21.95648,21.47887,21.36577,21.54329,21.36802,1.689943,1.454902,1.70988,1.256466,0.7036515
389981,QSO,0.6729113,8.608854,9.031876,6.777789,8.79848,20.86555,20.22973,20.26231,20.22611,19.73257,1.359786,1.300158,1.173551,1.245859,1.135839
1098398,GALAXY,0.3114619,26.73828,37.98579,0.6325444,3.276365,22.44701,20.00554,18.34496,17.75052,17.41614,0.09706687,2.970103,6.131229,5.862884,5.469168
302018,QSO,1.392049,4.6404,5.100998,2.767913,3.281395,22.02023,21.83545,21.45856,21.41358,21.39379,2.068642,1.298,2.834545,1.32201,0.8266331
194579,QSO,1.940323,3.531558,4.396633,3.298418,2.591172,21.32189,21.52042,21.41145,21.15224,20.57437,2.586966,2.07392,1.517478,3.151116,1.626826
728790,STAR,-0.0003472176,45.22093,54.59848,1.094429,9.75458,22.6736,20.1058,18.87672,18.38607,18.11716,0.9360596,1.0996,1.034058,0.9426355,1.037161
1223513,GALAXY,0.272538,22.75854,30.57701,1.244027,3.232507,21.06418,19.6068,18.03777,17.47551,17.12127,2.969678,2.970042,9.016203,8.829165,9.038492
237359,QSO,2.280545,6.946284,9.410546,2.099572,3.930447,21.61222,20.81,20.37885,20.30494,20.02777,2.137228,1.27649,1.002618,0.7394035,1.906909
484432,STAR,-4.079021e-05,76.93125,81.81946,21.43633,40.65127,19.56564,18.46421,17.96787,17.7643,17.671,1.345776,1.283483,1.229821,1.211586,1.340308
570277,STAR,-0.0002543602,29.96872,27.8128,29.66204,39.82432,19.5542,18.44402,18.67416,18.83808,19.00898,1.321738,1.257115,1.134625,1.065496,1.107599
52799,QSO,2.933152,2.511479,2.767775,0.9985074,2.29166,21.93576,21.21467,20.96803,21.15481,21.16126,1.513201,1.357649,1.484905,1.736705,1.023538
481869,STAR,-0.0001051199,63.04052,63.97888,12.68643,31.40005,20.16434,18.69739,18.20654,17.98304,17.85693,1.456573,1.486127,1.082856,1.056899,1.221764
293023,QSO,1.306993,26.25945,26.79537,16.7503,18.6391,19.49803,19.35979,19.02447,19.01649,18.98444,1.67554,1.398371,1.13825,1.179661,8.893951
208007,QSO,1.877712,4.476086,4.8808,2.586395,3.093216,21.12551,20.85741,20.7854,20.59192,20.29995,1.414137,1.207085,1.094598,1.070621,0.684881
926472,GALAXY,0.386802,22.77858,31.05451,0.0930623,1.94916,22.43749,20.18006,18.39625,17.79788,17.37351,2.969379,2.969845,7.04293,8.286083,6.749355
1199178,GALAXY,0.2186755,27.63319,30.1587,10.93063,14.73124,19.88861,19.17707,18.74178,18.40774,18.2993,2.513043,2.414358,2.40835,2.233354,2.763012
36329,QSO,2.431821,4.185786,4.454304,3.469888,5.17101,21.38729,20.61418,20.64283,20.53279,20.23188,1.133661,1.437761,1.217581,1.172529,1.229294
80163,QSO,2.241675,5.102692,6.811646,2.940289,2.930336,23.20025,21.85204,21.49762,21.10246,21.70293,2.970438,1.081322,3.00678,1.537981,1.054692
749424,STAR,0.0001763761,24.27351,44.60763,0.03254143,1.725827,23.61741,21.33698,20.15774,18.88921,18.1404,7.355999,2.038437,1.57938,9.453757,1.650091
922947,GALAXY,0.566391,3.87558,6.167022,0.1255697,0.4387108,23.00876,22.39608,21.40124,20.63361,19.74682,2.970792,2.970257,2.494772,2.309709,1.90047
1171634,GALAXY,0.7594715,4.121445,8.59995,0.2466908,0.2904478,22.95272,24.02065,21.41203,20.28058,19.59375,11.30925,2.970075,2.411543,2.032725,9.918581
1284639,GALAXY,0.7404932,4.396784,7.814598,0.07847586,0.2879204,23.22498,22.42557,20.74677,19.53747,19.10083,0.09220628,43.7805,2.970264,3.128262,1.813364
1156986,GALAXY,0.1216098,73.57475,92.66754,7.494942,23.27794,19.24492,17.86133,17.13043,16.77485,16.50618,5.444874,5.418585,5.142312,4.959951,4.642626
249553,QSO,2.511701,8.128901,8.607238,4.898902,7.328715,21.27248,20.51209,20.42302,20.41105,20.02946,1.015414,1.198209,0.837826,0.7788307,0.8190979
863877,STAR,2.172351e-05,90.68879,97.54713,7.665881,36.42662,20.43773,18.66358,17.94754,17.62593,17.45714,1.494065,1.470214,1.173989,10.31913,1.150854
236965,QSO,1.872121,27.11332,28.59197,11.05942,15.42739,19.83723,19.46364,19.21285,18.83078,18.83509,1.159156,1.160208,1.178266,1.296999,1.212518
740171,STAR,0.0002427234,17.05889,17.46697,5.161749,11.23091,21.17727,19.86478,19.56454,19.38512,19.22655,2.025766,1.808829,1.74835,1.720416,1.75576
320133,QSO,1.963061,15.12349,19.80058,8.403447,7.231437,20.66553,20.37578,20.00369,19.54259,19.29635,1.690859,1.19917,1.200707,1.215525,3.847752
620779,STAR,-6.628438e-05,11.08562,10.90234,5.06048,8.753405,20.70107,19.76735,19.49691,19.38017,19.23944,1.295101,1.226401,0.9167125,0.8496531,1.12132
1212604,GALAXY,0.09540592,34.20771,41.6725,5.002259,12.33886,19.07693,17.75034,17.0948,16.68544,16.53745,7.320587,6.9113,6.635428,6.63512,6.057129
152517,QSO,1.05801,2.785423,3.686812,1.212528,1.611544,21.11349,21.11285,20.75701,20.76522,20.9342,3.044196,1.391759,1.244898,0.9984175,1.164709
429821,QSO,2.415256,28.62444,29.9148,16.94617,27.41222,19.60676,19.0614,18.8859,18.97388,18.75644,1.268536,1.175168,1.049687,0.8225595,8.447539
521571,STAR,-0.0001400726,26.98646,72.56238,0.7458556,4.573258,24.63464,22.64114,21.31206,19.1148,17.80553,2.970114,1.140851,1.189798,1.200872,1.248097
683922,STAR,-0.0002870001,254.6002,275.5968,46.89994,118.8062,18.53384,17.2418,16.69052,16.44662,16.35593,1.465236,1.552817,1.312838,1.194561,1.248954
818597,STAR,0.0001852715,13.96268,17.88878,0.2832466,3.554644,25.00798,21.06357,20.2385,19.76056,19.37463,0.6990803,1.676586,1.48062,1.258178,1.367175
67513,QSO,1.720102,1.113177,1.161007,0.6477205,0.7497419,22.92957,22.13304,22.10066,21.99819,22.10611,2.902635,1.275365,1.320098,1.235979,1.032203
80337,QSO,0.7820836,9.384221,11.13944,7.137549,9.084637,20.4501,19.91842,19.75031,19.61714,19.51501,1.514652,1.319606,1.347637,1.22747,1.166501
747046,STAR,0.000725218,26.18829,25.57235,15.20039,26.21754,20.14871,19.00208,18.97742,19.02992,19.13392,1.935059,1.738679,1.745782,1.68991,1.396883
135240,QSO,2.748216,1.564335,1.679751,0.8914593,1.296071,22.23924,21.88507,21.63201,21.83455,22.38276,1.231923,2.238914,1.319837,1.961625,2.97044
1086011,GALAXY,0.5662903,7.880816,12.78923,-0.07559973,0.4926449,24.26814,22.50469,20.78446,19.731,19.27952,11.30722,2.970253,2.462132,3.120823,2.395566
