,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
765078,STAR,-0.0001576578,350.2569,512.5104,7.715743,45.91636,20.95217,18.3183,16.86241,15.94808,15.47024,1.482066,1.292887,1.267046,1.237707,1.396123
321367,QSO,2.654881,2.309798,2.234159,1.169564,1.878559,22.69635,21.80154,21.43698,21.58612,21.64898,1.415922,1.332309,1.243652,0.9639415,0.6561108
921848,GALAXY,0.5739812,6.598002,9.820889,0.5487138,0.9559361,22.74012,21.99604,20.82654,19.92244,19.40948,2.217026,2.969722,2.086242,2.120775,7.167399
172942,QSO,1.222155,43.13718,38.66552,28.18461,31.98546,18.95599,18.74574,18.60355,18.42098,18.59342,1.425807,1.781177,1.314685,1.308076,1.279393
1260903,GALAXY,0.227117,28.17505,36.03973,2.167114,5.82497,20.22058,18.66378,17.59318,17.11934,16.84603,18.0216,8.098218,7.988334,7.03595,6.902178
387834,QSO,2.346033,2.973065,3.937982,1.728779,2.586914,21.78761,21.10466,21.13631,21.27381,21.14413,1.803772,1.431741,1.335939,1.277667,1.062927
820291,STAR,6.038691e-06,14.58629,28.02038,1.262032,2.073117,22.04211,21.8246,20.40178,19.09083,18.44273,1.446406,7.360829,7.359677,5.205353,1.679881
788011,STAR,0.0001811029,112.615,143.0957,3.403024,21.78295,21.58373,19.02663,17.84521,17.35467,17.0355,2.573561,1.030505,0.8572789,0.7923736,11.9627
1248548,GALAXY,0.1403508,49.55468,59.58664,9.605104,19.04876,19.45926,18.28029,17.64383,17.26733,17.02302,5.860847,4.673139,4.604539,4.277137,3.9618
565594,STAR,0.0001381959,137.6326,149.847,36.03687,78.24609,18.64894,17.70304,17.3631,17.2385,17.22658,1.30395,1.247897,1.210709,1.271801,1.185802
64776,QSO,0.3613537,15.95201,21.39169,15.13453,13.69268,19.90959,19.75614,19.43232,19.34957,18.92611,1.560591,1.466131,1.585276,1.726136,1.379267
1029688,GALAXY,0.749867,3.016108,5.389462,0.239313,0.4107674,25.42601,23.3866,21.67852,20.68666,19.92782,0.6926112,7.362322,7.359918,3.341363,4.534886
380323,QSO,1.777944,2.069764,1.844768,1.619998,2.13792,21.91758,22.43843,21.83059,22.06771,22.04747,2.114166,1.975178,1.500775,2.970176,2.969794
740034,STAR,0.0004040658,6.208082,6.575301,2.208745,4.107355,22.0479,21.04781,20.72242,20.57704,20.91812,1.285949,1.345627,1.327427,1.219654,0.8725101
174084,QSO,0.9864032,6.390987,7.961202,5.223138,4.820154,21.04382,21.0437,20.78139,20.68764,20.38808,2.606922,1.887975,1.732336,1.863672,1.602936
557748,STAR,1.605926e-05,86.18754,158.4774,0.8078603,7.266427,23.31244,20.29322,18.88657,17.49355,16.77475,7.362491,1.296409,1.227629,1.195398,1.106899
39196,QSO,1.298996,8.712287,9.543488,3.177363,4.4891,21.36296,21.02034,20.50595,20.52562,20.42872,1.402448,1.203569,1.186538,1.199702,1.472103
1204459,GALAXY,0.7340624,3.131612,4.206816,0.7061807,1.000621,22.44254,21.75554,21.22922,20.63038,20.04191,1.374767,2.515959,2.187452,2.332803,2.535532
776234,STAR,-0.0004295098,27.92159,32.83907,4.538478,12.9327,21.37259,19.88612,19.24808,19.00179,18.94075,1.510246,2.078404,1.718266,1.657729,1.495778
628309,STAR,-0.0007098084,91.99483,95.42274,24.80162,50.74068,19.33141,18.19676,17.72403,17.52303,17.49417,1.877486,1.904505,1.921655,1.603622,1.508335
302374,QSO,1.328823,3.162191,3.202843,2.304251,2.094807,21.50465,21.64541,21.22358,21.11986,20.93126,1.382915,1.371386,1.123768,0.9893695,1.557025
651770,STAR,-4.341318e-05,27.18472,49.88622,0.5169585,3.121115,24.42314,20.93823,19.57777,18.22072,17.50916,11.30352,2.969092,1.84109,1.608148,1.673936
1217932,GALAXY,0.3023186,34.02207,47.98377,0.7202502,4.184745,22.81887,20.00843,18.37897,17.8143,17.409,43.77471,2.642388,2.303859,2.371495,1.946709
538635,STAR,-0.0005043927,25.32745,25.12064,5.316332,13.5507,20.82616,19.54856,19.01528,18.84118,18.7231,1.994758,1.315282,1.105345,1.091836,1.262056
627019,STAR,8.610352e-05,62.69407,125.7143,-0.147155,3.270035,23.14561,21.07458,19.37998,17.93106,17.15831,2.970362,1.415401,1.438726,1.370739,1.365082
45783,QSO,1.431433,5.618341,6.245419,2.479818,3.090827,21.39048,21.05741,20.89323,20.7691,20.67122,2.161512,1.369457,1.115342,1.172094,1.542124
338428,QSO,1.5395,10.79062,11.02093,6.927001,7.467679,20.68335,20.37018,20.19618,20.01711,19.89773,1.690628,1.458033,1.478218,1.299377,4.453134
545558,STAR,-0.0005515925,287.3004,295.4666,87.97295,179.7683,17.55214,16.64754,16.42126,16.34687,16.3402,1.809321,1.553645,1.577697,1.475607,1.378593
271847,QSO,0.8792114,10.48493,13.98093,6.901061,8.115774,20.68798,20.2863,20.15021,20.1697,19.98275,2.854028,1.493997,1.183824,1.441606,1.429715
613434,STAR,0.0001273074,401.1143,413.0822,129.8563,252.0436,17.65266,16.51476,16.10842,15.98513,15.93773,1.419936,1.476563,1.30634,1.184693,1.227586
529500,STAR,0.0001207016,546.17,660.2885,65.0733,187.1128,18.61762,16.8474,16.028,15.65429,15.43791,1.829238,1.754864,1.670247,1.555335,1.212617
27190,QSO,1.674328,4.912517,4.909501,0.5006598,2.122369,22.41649,21.38489,20.94815,20.43663,20.24544,1.20641,1.41852,1.503603,1.60072,1.674028
886798,GALAXY,0.1269907,70.35895,84.72876,9.462197,22.8969,19.69001,18.45888,17.75,17.33397,17.07845,9.03991,2.971332,3.258875,3.063626,3.075043
432541,QSO,2.341374,10.2459,13.46282,3.094031,7.882356,21.25704,20.36652,20.33726,20.19304,19.88798,1.269648,1.292835,1.361686,1.262017,1.165811
837807,STAR,-0.0001857011,18.93568,22.71781,1.658243,7.396005,22.20644,20.27194,19.56726,19.26801,19.06109,1.278342,1.038504,1.079405,1.013702,1.15402
1141020,GALAXY,0.9882112,2.079932,3.631142,0.4775553,0.7876212,22.08469,22.64663,21.87107,20.93004,20.52668,7.358349,0.1018053,2.96991,2.622749,2.867962
574314,STAR,0.0002254564,80.46872,81.7075,33.18222,53.19891,19.05897,18.17382,17.87144,17.75682,17.70102,1.923056,15.4241,1.422827,1.339841,1.316826
111460,QSO,1.677531,5.104741,4.661904,4.054427,4.387524,21.99242,21.48677,21.51565,21.18299,21.72449,1.678533,1.495888,1.65963,1.11532,1.013759
929000,GALAXY,0.5032228,12.16763,17.91977,0.1526207,1.216134,24.13456,22.04242,20.4369,19.47657,19.1195,2.970114,2.969563,4.53246,2.309428,6.801725
1304226,GALAXY,0.003010616,40.54656,50.76589,7.229976,17.27363,23.50448,21.24974,20.97972,20.86437,21.55716,2.969724,1.175824,1.153386,1.127955,0.8950363
461998,STAR,0.0004548853,49.14392,50.54669,13.92198,26.81841,19.75252,18.74926,18.35836,18.21991,18.1326,1.36472,1.096411,1.047111,1.017155,0.977154
1258836,GALAXY,0.09082958,78.92161,107.6746,6.403764,19.28333,19.46728,17.88669,16.99664,16.52236,16.18703,11.20694,6.142066,6.00212,6.035052,5.902797
1099038,GALAXY,0.6531898,5.61089,9.308172,0.07465296,0.3716411,23.90318,22.61302,21.12277,19.83051,19.26997,2.970293,2.969852,3.390921,4.390932,3.558215
520707,STAR,0.000134896,77.08708,144.2585,0.1434382,5.114042,23.04095,20.66623,19.06298,17.72333,16.97326,11.30721,1.492224,1.36301,1.350171,1.233287
885289,GALAXY,0.1983988,4.419901,5.083021,0.3680613,1.331382,24.21736,22.12324,21.28475,20.78442,21.18238,2.970028,2.044203,2.033802,1.769947,0.9449571
1026104,GALAXY,0.05109187,107.0813,151.7788,7.490259,25.12594,19.19429,16.71411,15.8418,15.34604,14.97742,7.764075,15.43055,14.48991,13.98485,13.39446
863896,STAR,-0.0003385222,37.00454,38.57064,4.592337,19.22396,19.26423,18.3012,17.89079,17.70813,17.6605,1.061923,1.212979,1.02705,0.9353684,6.090937
339438,QSO,1.25077,2.653578,3.311316,1.206607,1.576095,21.74584,21.68232,21.34348,21.23457,20.92692,2.987914,1.536149,1.64945,1.284665,2.278826
303826,QSO,1.847827,30.86073,34.13466,15.28655,17.78432,19.22228,19.11759,18.95858,18.58188,18.58358,1.330958,1.32786,1.114658,1.010735,0.9703852
1079703,GALAXY,0.1503289,60.07669,79.65038,4.489202,13.54392,20.682,18.74017,17.65255,17.14131,16.7408,5.365009,4.055196,4.186808,4.193332,4.10944
662269,STAR,-5.70624e-05,154.2747,177.5895,6.474317,45.66397,20.61629,18.29945,17.35888,16.98499,16.78755,1.532564,1.341103,1.440969,1.103927,1.198673
458483,STAR,-0.0001572159,67.61555,103.4692,1.517082,7.566611,23.8846,20.2303,18.91175,17.97499,17.43622,0.09739823,1.583476,1.431698,1.357089,1.451295
1318833,GALAXY,0.4396988,16.09813,24.17737,0.1469461,1.586053,23.23467,21.12564,19.61118,18.8138,18.47767,2.97019,2.92771,2.762681,5.167121,7.597372
446250,STAR,-0.0001978578,382.5026,379.8363,180.6433,281.9631,17.43357,16.4348,16.10087,15.97174,15.9238,1.354639,1.273452,1.343257,1.206737,1.181108
185549,QSO,1.318198,3.445666,4.808772,0.2046097,0.3576895,24.69282,22.52634,20.99022,19.98897,19.32119,2.970143,2.970321,2.142451,2.526326,2.948749
1064846,GALAXY,0.2970319,42.23555,60.75383,1.063227,5.164325,22.18886,19.9708,18.35722,17.73908,17.38055,43.77074,2.555543,2.954072,2.612862,2.825542
644291,STAR,-0.0001070175,32.95399,61.90275,0.04303305,2.206733,23.55526,21.38495,19.95817,18.64071,18.49822,0.9163402,1.091561,0.9993511,0.990639,1.162962
1240615,GALAXY,0.06797712,156.7949,196.1723,17.06052,49.2384,19.13424,17.32302,16.59103,16.21506,15.93638,4.134517,3.768906,3.736619,3.5717,3.386199
1280496,GALAXY,0.3301086,27.80538,36.21549,0.7148328,2.8697,21.71831,20.39317,18.62063,18.01537,17.62257,11.3083,2.970577,3.869237,3.287995,3.99582
469217,STAR,-0.0002974234,15.29671,24.22415,0.2057679,1.76257,23.97021,21.88654,20.38173,19.645,19.24345,2.970004,1.716187,1.530941,1.445945,1.434124
1210817,GALAXY,0.1249323,93.34632,124.5538,8.837307,23.39395,20.34287,18.53267,17.53685,17.07329,16.73257,43.76697,2.350696,2.353207,2.472093,2.204669
496473,STAR,-0.0002551118,49.45279,49.95493,9.627844,26.34823,20.35913,18.94709,18.43889,18.24265,18.17504,1.830553,1.693119,1.437999,9.03676,1.714534
842459,STAR,0.0002147765,141.7575,152.1263,32.5196,72.01128,19.00581,17.81679,17.30973,17.07425,16.95198,9.50049,1.318182,1.22592,1.059955,19.85452
548241,STAR,-0.0001500813,23.56524,77.26836,-0.2681548,0.5818906,24.02035,22.99968,21.0949,18.9374,17.73092,1.022328,2.970011,1.156741,0.828356,4.546453
570693,STAR,-5.174343e-05,167.3161,176.6643,35.2328,89.84983,18.81362,17.55371,17.10096,16.936,16.8623,7.519521,1.285875,1.246799,1.166052,1.188736
305925,QSO,0.4984933,9.207673,14.43432,0.5555025,0.7636543,23.46617,21.38802,19.95373,19.20654,18.68853,2.97015,2.970072,3.987213,4.336245,4.402049
828481,STAR,-0.0001359806,9.843874,20.39223,0.2253278,0.8819403,24.61734,23.00831,21.3917,20.09772,19.32626,2.969894,2.969344,0.7913684,0.7975998,0.9749314
88559,QSO,2.068674,13.69822,14.74934,11.685,11.88756,20.47663,20.09025,20.09444,20.12038,20.13148,3.64931,1.697831,1.495446,1.593541,1.570621
610954,STAR,-7.595873e-05,21.0471,28.32835,0.8951105,3.794438,23.68809,21.05333,19.80665,19.26453,18.83074,1.363885,1.276108,1.229838,1.200504,0.9892828
168701,QSO,2.271497,5.828816,8.708678,1.832475,4.008465,21.95005,21.09328,20.80157,20.51465,20.31487,0.9391082,1.539623,1.039122,0.9061329,1.301004
379004,QSO,0.6624165,8.10489,9.935245,2.281404,3.405734,21.86781,21.23109,20.85847,20.19319,19.94635,1.953435,1.494561,1.932483,1.630473,1.222058
571940,STAR,2.558918e-05,1.92702,3.956804,0.07071744,0.2055366,23.29505,24.48312,23.06326,21.71991,20.9535,2.384068,2.969747,0.9087963,0.7267044,0.6348641
398475,QSO,1.223401,6.950271,9.40325,1.182958,2.36822,21.97623,21.74745,21.26011,21.14972,21.14069,1.334152,1.450496,1.199328,1.284176,1.246358
929365,GALAXY,0.9937474,3.057765,3.78648,1.669438,1.931201,22.08438,21.99672,21.82053,21.39176,20.56524,1.740205,1.701357,1.751928,1.682222,1.782972
306561,QSO,1.808811,9.956389,9.636963,6.620053,8.554316,20.18478,20.15012,20.15009,19.9732,20.01737,1.465592,1.131285,6.373386,0.8469399,0.9591668
527124,STAR,-0.000170627,21.02852,21.90659,5.879821,13.03823,20.57348,19.72318,19.40803,19.25995,19.15193,4.899777,1.438616,1.55035,1.473089,1.287343
521455,STAR,-0.0003511265,9.008506,17.87742,0.2078988,0.8125972,23.49645,22.88738,21.46666,20.13555,19.72167,4.583636,1.87484,1.390832,4.494714,1.387081
821747,STAR,-0.0006108966,18.83317,22.35227,0.7132606,6.412819,22.95624,20.38524,19.433,19.01831,18.75567,1.31527,1.124428,0.984728,1.045668,1.062
454238,STAR,-0.0001085963,429.2507,469.9822,83.87994,211.0331,18.11265,16.68554,16.1404,15.91842,15.81546,1.385833,1.171174,1.130266,1.0698,1.087008
1099682,GALAXY,0.4704752,11.77293,17.67253,0.991963,2.008947,22.79461,21.16384,19.83365,19.05271,18.62068,2.970132,3.445718,3.325708,3.293246,2.713382
238655,QSO,1.358409,3.229176,3.416486,2.477673,1.614194,21.53337,21.47757,20.8825,20.83557,20.68417,1.762109,1.465605,1.336908,1.150793,1.076205
983999,GALAXY,0.1611183,54.64668,80.15446,2.766217,8.390191,20.84825,18.72211,17.47504,16.88527,16.39023,18.02249,6.451997,5.990597,5.602977,5.453398
854923,STAR,0.000140049,91.1674,100.3572,18.74883,44.80587,19.83586,18.53046,17.94232,17.72461,17.60381,1.625528,1.437466,1.158705,1.170356,1.198403
1173158,GALAXY,0.5038357,15.01099,23.68886,0.4500662,1.570165,22.17209,21.12969,19.69047,18.79219,18.33341,11.30606,3.279881,3.88843,3.891243,3.371851
510613,STAR,7.673985e-05,104.1116,102.3248,34.11779,68.37434,19.03638,17.94308,17.57468,17.44289,17.43525,1.423613,1.417817,1.274876,1.240251,1.223113
162599,QSO,2.587659,7.884164,8.327093,5.409411,7.91751,20.90029,20.24356,20.19704,20.15304,19.98073,1.428993,1.392798,1.314324,1.187761,6.105377
390086,QSO,2.359411,5.101605,6.326336,2.691325,5.408919,21.49689,20.82789,20.73461,20.64037,20.21001,1.533533,1.673966,1.260302,1.521242,1.22232
801006,STAR,-0.0005283984,86.26971,94.063,12.70443,41.95554,19.66052,18.39423,17.88704,17.69078,17.60515,1.288335,1.234931,0.9757875,0.9218407,10.30394
996647,GALAXY,0.03478944,380.8658,495.243,33.7591,113.0174,16.6607,14.83509,14.04168,13.62686,13.2955,13.50131,15.38788,15.21074,15.12107,14.83502
491662,STAR,0.0001219357,4.848278,5.187754,1.566903,4.435109,22.23327,20.87337,20.86305,20.99982,20.70202,1.658566,1.528279,1.444433,1.408604,0.840904
1191115,GALAXY,0.4997897,6.441462,10.18619,0.04248264,0.5374911,25.76416,21.71513,20.22459,19.40082,19.02118,7.359598,2.96977,3.25925,3.092134,3.320894
1212844,GALAXY,0.3694327,18.31096,27.97654,0.2493186,1.673595,24.06541,20.96154,19.21576,18.55999,18.13683,1.039116,3.09567,6.521866,2.695171,3.606497
450012,STAR,0.0004500991,931.1735,976.1423,308.9124,580.0663,16.63374,15.54072,15.18744,15.06259,15.03905,1.49679,1.499521,1.205623,1.170515,1.273459
1255357,GALAXY,0.5501295,11.10258,16.02491,-0.0602125,0.9842738,25.80262,22.09106,20.53608,19.62319,19.22232,2.970268,1.803633,1.647013,1.92996,1.910955
918060,GALAXY,0.08172844,78.79832,110.9975,6.095133,19.20131,19.23265,17.51851,16.61707,16.11955,15.71639,27.92538,9.093719,8.203779,7.929342,7.210205
1171555,GALAXY,0.09890927,163.9463,216.4886,12.28932,44.00686,18.36865,16.53148,15.60751,15.17249,14.8343,106.728,10.86909,9.958081,9.796852,9.214551
537133,STAR,-0.0001660995,70.17485,72.26482,21.65123,44.65196,19.35857,18.34765,18.01304,17.87968,17.86806,1.652804,1.573439,1.427043,1.393276,1.409708
538281,STAR,9.337696e-05,11.4601,11.09345,3.771884,6.978913,21.35633,20.326,19.94667,19.89195,19.75497,27.92595,1.484705,1.271322,1.229759,3.606493
902389,GALAXY,0.08262687,58.8265,66.2833,10.94444,24.65441,19.48638,18.17726,17.5133,17.09937,16.86478,3.841865,3.698853,3.573613,3.413976,3.444966
1193649,GALAXY,0.2525059,34.612,48.09462,1.360837,5.160033,22.14348,19.57539,18.10312,17.56723,17.23493,2.96971,4.481218,3.75396,4.3464,4.013404
843084,STAR,4.898729e-05,483.5174,596.8494,7.03735,86.97533,20.45792,17.75978,16.41969,15.84363,15.48062,1.45215,1.158823,0.9962852,0.9042111,1.076732
1287701,GALAXY,0.06559256,103.5329,116.8456,21.82888,43.49889,18.82,17.62046,17.06737,16.6574,16.43387,3.451125,3.672113,3.820764,3.615782,3.433365
907530,GALAXY,0.5252944,8.151213,12.43098,-0.01204977,0.6401672,23.29255,21.96838,20.73321,19.73242,19.33638,0.5913975,18.02059,1.854977,2.144707,3.204997
50565,QSO,0.4933574,21.27473,24.42575,5.808757,10.47065,20.28718,20.05759,19.93259,19.61357,19.38396,1.545131,1.501056,1.726262,1.615282,4.271738
530820,STAR,2.815529e-05,38.83347,44.14841,2.228153,14.24284,21.86156,19.51324,18.56955,18.20686,18.01868,1.019563,1.365999,1.434148,1.222962,1.289378
74499,QSO,0.4372585,6.142766,8.848564,2.462659,2.92656,20.98787,20.85772,20.50774,20.15754,19.87949,2.447238,2.115943,2.519636,2.294905,3.230414
774483,STAR,0.0009865431,37.85198,40.11605,10.61555,22.33097,19.87403,19.02916,18.71529,18.61043,18.59329,1.131612,1.178766,1.032687,0.8925033,0.9436624
435112,QSO,2.324518,3.660348,5.951098,1.358732,2.422401,22.8693,21.89121,21.61712,21.41797,20.53503,7.359324,1.548034,2.722,0.9944356,11.30743
973330,GALAXY,0.7502735,2.907241,4.155907,0.392051,0.6731896,22.38135,21.9124,21.46947,20.57517,20.22181,11.30463,2.684325,11.30592,2.119816,3.032113
411638,QSO,0.6853008,5.09041,6.782662,2.174049,3.084072,21.63437,20.96991,20.92654,20.63555,20.61406,2.291673,1.181501,1.386251,1.294672,3.693778
480573,STAR,-1.600864e-05,162.2238,190.9664,3.39811,44.20802,20.759,18.26402,17.27129,16.92612,16.73495,1.296684,1.320442,1.199838,1.144176,1.085622
1083250,GALAXY,0.09641871,26.61142,31.83211,2.995548,9.08798,19.49719,18.0463,17.43519,17.07621,16.84168,7.466456,7.440929,7.170508,6.993377,7.178008
911246,GALAXY,0.5178813,7.443929,11.92204,-0.1076666,0.5232922,23.43783,22.94775,21.10362,20.05529,19.50613,0.6509022,11.30598,2.20954,4.802298,7.508072
1249725,GALAXY,0.7385967,3.386731,6.032458,-0.1270877,0.1268645,22.78087,23.28417,21.91559,20.64264,19.83541,4.58454,27.91932,1.528711,3.403412,2.40323
359441,QSO,1.638904,14.61712,15.40456,6.548844,9.380312,20.99028,20.58562,20.35587,19.94223,19.90699,4.100757,1.575024,1.300165,1.28022,1.248813
284015,QSO,2.90772,1.639109,1.966187,0.7568564,1.14877,22.90795,21.85098,21.58591,21.87337,21.51743,2.119248,1.241146,0.9603454,2.970671,0.7422239
551960,STAR,-0.0001119447,6.557727,7.646268,0.2761364,2.485491,24.16331,21.58158,20.91172,20.7321,20.47595,0.3267846,2.247838,1.462149,1.121668,1.861565
824321,STAR,-5.526693e-05,80.22614,107.6748,0.04169067,11.8118,22.29605,19.65833,18.28851,17.68912,17.3171,3.038898,1.143219,1.006126,0.9751675,1.048254
553939,STAR,-0.0001200051,45.67738,64.38461,0.7220132,5.376086,22.73141,20.48159,18.94954,18.06793,17.55199,7.360347,6.604467,0.9159774,0.8431105,6.695068
780710,STAR,-0.0004003971,29.81628,32.37925,5.418948,14.9357,20.68817,19.43906,18.97131,18.75204,18.74557,1.486313,1.403448,1.319579,1.280922,1.427905
212707,QSO,1.184726,9.019075,9.661132,4.322669,5.437364,20.69266,20.49661,20.15622,20.05027,19.91664,1.390487,1.588778,1.629114,1.442993,1.597636
122790,QSO,1.951386,3.610851,4.321041,4.090233,2.888836,21.56025,21.50145,21.91232,21.57489,21.91075,1.431187,2.005619,1.492814,1.428053,2.00923
405396,QSO,1.147724,2.921822,3.557733,1.273837,1.653876,22.24327,21.98668,21.66508,21.84817,21.79153,1.243855,1.679868,1.044944,1.3927,1.008137
461521,STAR,1.387228e-06,84.00841,92.71886,13.55785,36.58127,20.03545,18.54547,17.95915,17.71513,17.62807,1.390694,1.295152,1.079287,1.127391,1.048399
727013,STAR,-0.0001391357,208.7287,230.8049,32.60783,100.877,19.09878,17.5751,17.00183,16.79448,16.69875,1.407034,1.272972,1.213249,1.167041,1.18819
1139386,GALAXY,0.5578983,9.665611,15.58132,0.06235737,0.5830068,24.49911,22.16532,20.23997,19.13879,18.67861,11.30606,2.969291,3.79696,2.971833,2.166803
866911,STAR,0.000130384,28.15445,47.15761,0.5870128,3.261049,25.44844,21.34875,19.86752,18.93905,18.43212,2.970411,1.271403,1.277251,1.293681,1.158484
1182542,GALAXY,0.3756739,24.11042,35.32158,0.4153242,2.455734,23.09665,20.22523,18.45886,17.80567,17.43355,2.970599,2.970598,4.545411,4.714345,15.82169
1295952,GALAXY,0.3570872,15.25619,23.16296,0.1643325,1.325703,26.49241,21.45436,19.47618,18.75345,18.33728,2.970451,2.970786,3.512727,3.559595,5.572043
424047,QSO,2.269334,4.134826,5.545468,1.664217,2.971792,21.5771,20.72751,20.62593,20.45689,20.14993,3.334224,1.408343,1.404291,1.373833,1.798585
1082575,GALAXY,0.4162103,12.26901,18.68098,0.5320387,1.398001,23.02572,21.32684,19.44467,18.81015,18.35093,2.970454,2.969767,4.761171,5.162975,8.206858
165313,QSO,2.466132,1.580341,1.650805,0.6186414,1.349569,22.16108,21.66714,21.45622,21.64118,21.55615,2.598111,1.799958,1.275907,1.071971,27.92337
535126,STAR,-0.0001190511,885.8799,959.105,143.1484,421.904,17.425,15.90009,15.32097,15.10872,14.998,1.565994,1.508926,1.523501,1.416958,1.338152
1254812,GALAXY,0.3732908,15.62712,23.22371,0.282369,1.544068,22.67616,20.69475,18.90308,18.29985,17.81363,0.7094901,2.970125,5.113308,3.945414,2.794103
1091760,GALAXY,0.4288356,13.19208,19.94247,-0.003605327,1.164653,25.40965,20.89642,19.17713,18.51472,17.97545,18.02614,2.97087,4.407063,4.387642,4.244219
296586,QSO,1.573623,13.4792,13.3657,7.065716,8.718534,20.6684,20.37239,20.14102,19.92667,19.77393,1.723886,1.463309,4.477461,1.58279,1.039301
1110152,GALAXY,0.4122368,15.25377,22.33418,0.1291042,1.295518,22.61412,21.31804,19.54313,18.83354,18.44967,18.01954,2.970269,4.388598,3.991395,3.463976
1080887,GALAXY,0.1349974,17.14218,19.67698,6.784685,9.659297,20.68987,19.89792,19.45015,19.21181,19.18911,1.73738,1.952502,1.695688,1.844537,1.596508
763000,STAR,-0.000305511,30.43254,30.66642,14.95382,28.18929,20.01881,18.86321,18.76134,18.77371,18.85859,6.737403,1.800874,1.610956,8.836243,1.582186
710602,STAR,5.91682e-05,66.3912,108.3141,0.4778151,4.986639,24.1021,20.52968,18.88251,17.93073,17.37196,0.7218654,1.496838,1.571774,1.357283,1.309089
